,from_dest,co2_emissions,price,from_airport_code,dest_airport_code,distance
1105,"PEK,LGW",1333000.0,1294.0,PEK,LGW,8165.028959769267
1106,"SHA,CGO",300000.0,624.0,SHA,CGO,791.2102306857719
1107,"PEK,IST",1325500.0,2032.0,PEK,IST,7058.856558336586
1108,"PEK,ORD",1678500.0,4045.0,PEK,ORD,10562.432484186444
1109,"PEK,LHR",1409500.0,6685.0,PEK,LHR,8153.295965289263
1110,"PEK,ATL",1642000.0,4293.0,PEK,ATL,11538.674949209282
1111,"PEK,CLT",1744000.0,4276.0,PEK,CLT,11452.302230516038
1112,"PEK,PHX",1322000.0,2749.0,PEK,PHX,10438.154206389041
1113,"PEK,SEA",1155000.0,3334.5,PEK,SEA,8679.141327770607
1114,"SHA,DUB",1145000.0,3504.5,SHA,DUB,9337.934374393619
1115,"PEK,MIA",1848000.0,3799.0,PEK,MIA,12484.664147275069
1116,"PEK,JFK",1686000.0,3490.0,PEK,JFK,10978.339946699254
1117,"SHA,CDG",1062000.0,3880.0,SHA,CDG,9235.719081278055
1118,"PEK,FLL",1812500.0,4292.0,PEK,FLL,12457.789849744833
1119,"PEK,SGN",504500.0,2376.0,PEK,SGN,3397.6549997232537
1120,"SHA,AEP",2391000.0,6056.0,SHA,AEP,19640.608698481195
1121,"PEK,ZRH",1442000.0,4112.0,PEK,ZRH,7970.744393648735
1122,"SHA,BOM",875000.0,3790.0,SHA,BOM,5019.437670546508
1123,"SHA,SYD",985000.0,3340.0,SHA,SYD,7890.219909468579
1124,"SHA,VIE",1164000.0,2442.0,SHA,VIE,8463.153010444887
1125,"SHA,MXP",1257000.0,3219.5,SHA,MXP,9110.453336435792
1126,"SHA,BRU",1169000.0,1491.0,SHA,BRU,8994.520801276434
1127,"SHA,CNF",2149000.0,5679.0,SHA,CNF,18060.874322947115
1128,"SHA,NBO",1214500.0,2300.0,SHA,NBO,9552.260097270615
1129,"SHA,SCL",2213000.0,4893.0,SHA,SCL,18850.609729312684
1130,"SHA,CAN",283000.0,694.0,SHA,CAN,1175.5994647125106
1131,"SHA,CMN",1375000.0,1769.0,SHA,CMN,11056.84483581305
1132,"SHA,SZX",302500.0,728.0,SHA,SZX,1208.435773822847
1133,"SHA,PTY",7485000.0,11624.0,SHA,PTY,15022.834415495112
1134,"SHA,LIS",1278000.0,2979.0,SHA,LIS,10699.27599183159
1135,"SHA,PEK",164000.0,517.0,SHA,PEK,1076.4858331694195
1136,"SHA,BOG",2134000.0,4533.0,SHA,BOG,15698.402219907923
1137,"SHA,CAI",1119000.0,2046.0,SHA,CAI,8326.217142863034
1138,"SHA,HGH",276000.0,583.0,SHA,HGH,137.95039251235846
1139,"SHA,SVO",1101000.0,4126.0,SHA,SVO,6817.97207551576
1140,"SHA,FRA",1138000.0,3677.0,SHA,FRA,8826.053036323288
1141,"SHA,ATH",1204000.0,1803.0,SHA,ATH,8518.068434474424
1142,"SHA,JNB",1278000.0,4061.5,SHA,JNB,11746.671069944996
1143,"SHA,MAD",1314000.0,1923.0,SHA,MAD,10237.398334280795
1144,"SHA,BLR",783000.0,3400.0,SHA,BLR,4876.855619150551
1145,"SHA,CPH",1239000.0,2442.0,SHA,CPH,8247.310811794825
1146,"SHA,BKK",496000.0,1481.0,SHA,BKK,2865.5438021715568
1147,"SHA,HND",465000.0,2158.0,SHA,HND,1776.7054647900393
1148,"SHA,DXB",955000.0,2959.0,SHA,DXB,6403.514411937561
1149,"SHA,MAN",1224500.0,2387.0,SHA,MAN,9157.760071321994
1150,"SHA,KUL",486000.0,1595.0,SHA,KUL,3774.471009853309
1151,"SHA,ADD",1668000.0,6825.0,SHA,ADD,8785.882501754502
1152,"SHA,MUC",1071000.0,3859.0,SHA,MUC,8745.055017026954
1153,"SHA,AMS",1072000.0,3859.0,SHA,AMS,8880.681896587908
1154,"SHA,LAX",1484000.0,3465.0,SHA,LAX,10443.189045539259
1155,"SHA,DEL",885000.0,3180.0,SHA,DEL,4246.444412635149
1156,"SHA,LIM",7649500.0,11844.0,SHA,LIM,17163.750318002953
1157,"SHA,CGK",695000.0,1748.0,SHA,CGK,4433.731319080608
1158,"SHA,MCO",1703000.0,3978.0,SHA,MCO,12964.42359638632
1159,"SHA,NRT",533000.0,2439.0,SHA,NRT,1834.8598136751311
1160,"SHA,MEX",1826000.0,6105.0,SHA,MEX,12923.24682944766
1161,"SHA,IAH",1888000.0,3897.0,SHA,IAH,12186.172506147515
1162,"SHA,DOH",1121000.0,1977.0,SHA,DOH,6751.206429644271
1163,"SHA,OSL",1148500.0,2651.5,SHA,OSL,8056.9671962230905
1164,"SHA,SFO",1485000.0,3472.0,SHA,SFO,9904.917553071802
1165,"SHA,DME",1235000.0,1537.0,SHA,DME,6803.400399514718
1166,"SHA,CPT",1409000.0,4128.0,SHA,CPT,12951.215528313443
1167,"SHA,ARN",1125000.0,3851.0,SHA,ARN,7751.682357129013
1168,"SHA,MNL",520000.0,1799.0,SHA,MNL,1856.0449623882585
1169,"XIY,ALG",1308000.0,3346.0,XIY,ALG,8978.287766590858
1170,"SHA,IST",1167000.0,3851.0,SHA,IST,7981.168503028839
1171,"SHA,LHR",1241000.0,1822.0,SHA,LHR,9212.550507355925
1172,"XIY,MEL",930000.0,2610.0,XIY,MEL,8843.142841293244
1173,"SHA,ATL",1858000.0,3973.0,SHA,ATL,12315.836285174551
1174,"SHA,FCO",1252000.0,1819.0,SHA,FCO,9134.292014557072
1175,"XIY,GRU",2207000.0,4932.0,XIY,GRU,17321.52470183306
1176,"SHA,SIN",539000.0,1788.0,SHA,SIN,3786.991315222503
1177,"SHA,CLT",2234500.0,4906.0,SHA,CLT,12271.950878956148
1178,"XIY,YYZ",1497000.0,2729.0,XIY,YYZ,11286.606388709597
1179,"SHA,ICN",393500.0,2036.0,SHA,ICN,840.4007762432684
1180,"SHA,SEA",1515000.0,3617.0,SHA,SEA,9210.346459510913
1181,"SHA,TPE",387000.0,1200.0,SHA,TPE,680.6100753127417
1182,"XIY,CTU",318000.0,639.0,XIY,CTU,622.7660519319485
1183,"SHA,JFK",1811000.0,3991.0,SHA,JFK,11877.101629645658
1184,"XIY,SHA",280000.0,621.0,XIY,SHA,1229.135483535837
1185,"SHA,SAW",1094000.0,4254.0,SHA,SAW,7957.342802751267
1186,"SHA,SGN",496000.0,2020.0,SHA,SGN,2724.1780878726286
1187,"XIY,CGO",292500.0,551.0,XIY,CGO,466.4629454156995
1188,"SHA,LGW",1348000.0,4337.0,SHA,LGW,9223.062163891918
1189,"XIY,AEP",2311000.0,2258.0,XIY,AEP,18839.91280573843
1190,"SHA,ORD",1742000.0,3914.0,SHA,ORD,11345.037933360996
1191,"XIY,VIE",1054000.0,3093.0,XIY,VIE,7384.955581759008
1192,"XIY,DUB",1319000.0,2763.0,XIY,DUB,8421.54968281544
1193,"SHA,PHX",1922000.0,3889.0,SHA,PHX,10907.052043183448
1194,"XIY,CNF",1961000.0,4939.0,XIY,CNF,16866.62259529356
1195,"XIY,CDG",1238000.0,2535.0,XIY,CDG,8225.609581654056
1196,"SHA,MIA",1785000.0,3982.0,SHA,MIA,13274.117736209988
1197,"XIY,SCL",2045500.0,2479.5,XIY,SCL,19890.35878601779
1198,"SHA,FLL",1735000.0,3978.0,SHA,FLL,13250.105046598808
1199,"XIY,SZX",282000.0,533.0,XIY,SZX,1402.2873993640076
1200,"XIY,BOM",819000.0,3120.0,XIY,BOM,3922.514374854958
1201,"SHA,ZRH",1083500.0,3859.0,SHA,ZRH,8998.483110407446
1202,"XIY,PVG",302000.0,544.0,XIY,PVG,1273.0826047789851
1203,"XIY,MXP",1273000.0,2814.0,XIY,MXP,8039.773062004136
1204,"XIY,SYD",1007000.0,2370.0,XIY,SYD,8795.415942406862
1205,"XIY,BOG",7538000.0,10485.0,XIY,BOG,15651.348375877049
1206,"XIY,BRU",1178000.0,1453.0,XIY,BRU,7994.059571719663
1207,"XIY,CAI",1106500.0,2001.0,XIY,CAI,7104.113842184854
1208,"XIY,NBO",1250000.0,2063.0,XIY,NBO,8436.215575025371
1209,"XIY,FRA",1193000.0,2123.0,XIY,FRA,7798.103445101119
1210,"XIY,CMN",1402000.0,1458.5,XIY,CMN,9972.455049651584
1211,"XIY,ATH",1261000.0,2402.0,XIY,ATH,7339.726331672837
1212,"XIY,CAN",276000.0,492.0,XIY,CAN,1306.0099789547617
1213,"XIY,PTY",7454000.0,10543.0,XIY,PTY,15100.696920153316
1214,"XIY,BLR",695500.0,3529.0,XIY,BLR,3915.5837320042124
1215,"XIY,PEK",306500.0,647.0,XIY,PEK,933.5407318235835
1216,"XIY,LIS",1292000.0,3002.0,XIY,LIS,9665.873536442896
1217,"XIY,HND",428500.0,2291.0,XIY,HND,2817.2111328401124
1218,"XIY,SVO",1148000.0,4725.0,XIY,SVO,5775.710366274049
1219,"XIY,HGH",166000.0,290.0,XIY,HGH,1192.5089231818226
1220,"XIY,KUL",524000.0,1459.0,XIY,KUL,3599.6745664083037
1221,"XIY,CPH",1267000.0,2951.0,XIY,CPH,7264.529355345478
1222,"XIY,AMS",1257000.0,3005.0,XIY,AMS,7893.756777057852
1223,"XIY,JNB",1194000.0,4207.0,XIY,JNB,10819.411166535523
1224,"XIY,ADD",1219000.0,2000.0,XIY,ADD,7610.055450743024
1225,"XIY,MAD",1318000.0,2415.5,XIY,MAD,9183.68495595689
1226,"XIY,MUC",1092000.0,2515.0,XIY,MUC,7687.0718222359155
1227,"XIY,BKK",468000.0,962.0,XIY,BKK,2445.5243372302643
1228,"XIY,DXB",912000.0,3480.0,XIY,DXB,5190.0757103588985
1229,"XIY,DEL",752000.0,3006.0,XIY,DEL,3057.658307407287
1230,"XIY,LIM",7426000.0,10622.0,XIY,LIM,17451.89586565832
1231,"XIY,MAN",1266000.0,1544.0,XIY,MAN,8217.877267795633
1232,"XIY,CGK",658000.0,1419.0,XIY,CGK,4516.846163952995
1233,"XIY,DOH",1023000.0,2006.0,XIY,DOH,5532.431149128666
1234,"XIY,LAX",1611500.0,3766.0,XIY,LAX,10962.565523131481
1235,"XIY,NRT",568000.0,2243.0,XIY,NRT,2868.928224351871
1236,"XIY,DME",1234000.0,1880.0,XIY,DME,5752.954973715469
1237,"XIY,MCO",2194500.0,3609.0,XIY,MCO,12943.963695743902
1238,"XIY,MEX",1639000.0,7238.0,XIY,MEX,13339.873609759989
1239,"XIY,CPT",1369000.0,3256.0,XIY,CPT,12068.04979598911
1240,"XIY,IAH",1886000.0,10900.0,XIY,IAH,12417.840241404394
1241,"XIY,ARN",1077000.0,3161.0,XIY,ARN,6802.789765599643
1242,"XIY,OSL",1304000.0,2969.0,XIY,OSL,7137.498630339738
1243,"XIY,SFO",1325000.0,3005.0,XIY,SFO,10419.829369901738
1244,"XIY,MNL",475000.0,1022.0,XIY,MNL,2535.816063726497
1245,"XIY,IST",1324000.0,2749.0,XIY,IST,6812.325342473875
1246,"PVG,ALG",1265000.0,4231.0,PVG,ALG,10131.15666512421
1247,"XIY,FCO",1293000.0,2678.0,XIY,FCO,8017.59291177632
1248,"XIY,LHR",1109000.0,2240.0,XIY,LHR,8242.94891313103
1249,"PVG,MEL",1025000.0,2710.0,PVG,MEL,8017.369471881036
1250,"XIY,SIN",518000.0,1505.0,XIY,SIN,3713.2243969648316
1251,"XIY,ATL",2217000.0,5111.0,XIY,ATL,12320.789473972844
1252,"XIY,ICN",504000.0,1118.0,XIY,ICN,1625.4612399233129
1253,"PVG,GRU",2124500.0,4142.0,PVG,GRU,18575.739358956027
1254,"XIY,CLT",7144000.0,15778.0,XIY,CLT,12203.867374834907
1255,"XIY,TPE",300000.0,506.0,XIY,TPE,1590.2868688215121
1256,"PVG,YYZ",1509000.0,2773.0,PVG,YYZ,11414.355969391978
1257,"XIY,SEA",1191000.0,3912.0,XIY,SEA,9585.421688419785
1258,"XIY,JFK",1687000.0,2850.0,XIY,JFK,11661.780080515757
1259,"PVG,CTU",328000.0,668.0,PVG,CTU,1703.886492923019
1260,"XIY,SGN",469000.0,1816.0,XIY,SGN,2635.9810823041544
1261,"XIY,LGW",1230000.0,4351.0,XIY,LGW,8248.674133225168
1262,"PVG,AEP",2248000.0,4035.0,PVG,AEP,19634.70896297612
1263,"PVG,CGO",314500.0,594.0,PVG,CGO,833.0752866385624
1264,"PVG,VIE",1205000.0,1977.0,PVG,VIE,8497.310438584978
1265,"PVG,DUB",1177000.0,1800.0,PVG,DUB,9364.384888415792
1266,"XIY,ORD",1969000.0,4353.0,XIY,ORD,11348.856338730398
1267,"PVG,CNF",2142000.0,2118.0,PVG,CNF,18099.70726160125
1268,"PVG,CDG",1098000.0,3880.0,PVG,CDG,9266.4398326366
1269,"XIY,PHX",2018000.0,5619.5,XIY,PHX,11352.719643904084
1270,"PVG,SCL",2447000.0,6103.0,PVG,SCL,18805.967815582077
1271,"XIY,MIA",1924000.0,2937.0,XIY,MIA,13249.152047420312
1272,"PVG,SZX",319000.0,636.0,PVG,SZX,1233.0518668222153
1273,"PVG,BOM",836000.0,3209.0,PVG,BOM,5063.61132928361
1274,"XIY,FLL",2218000.0,4420.0,XIY,FLL,13220.450770955973
1275,"PVG,XIY",291000.0,551.0,PVG,XIY,1273.0826047789851
1276,"PVG,MXP",1170500.0,2973.0,PVG,MXP,9144.08799215092
1277,"XIY,ZRH",1240000.0,3206.0,XIY,ZRH,7945.428394376352
1278,"PVG,BOG",1804000.0,4144.0,PVG,BOG,15684.68170361839
1279,"PVG,NBO",1272000.0,2141.0,PVG,NBO,9596.36474251842
1280,"PVG,SYD",898000.0,2836.0,PVG,SYD,7865.40059510735
1281,"PVG,CAI",1262000.0,2804.0,PVG,CAI,8368.862239103535
1282,"PVG,CMN",1393000.0,1731.0,PVG,CMN,11090.719755448014
1283,"PVG,BRU",1178000.0,3051.0,PVG,BRU,9024.871593023348
1284,"PVG,FRA",1119000.0,3846.0,PVG,FRA,8857.72681450316
1285,"PVG,PTY",1658000.0,2121.0,PVG,PTY,15005.78830025163
1286,"PVG,VCP",2312000.0,5357.0,PVG,VCP,18596.18139496272
1287,"PVG,ATH",1194500.0,2781.0,PVG,ATH,8557.510957949218
1288,"PVG,LIS",1243000.0,2927.0,PVG,LIS,10730.680574679142
1289,"PVG,CAN",296000.0,616.0,PVG,CAN,1203.0866878533213
1290,"PVG,BLR",774000.0,2179.0,PVG,BLR,4918.691242356541
1291,"PVG,SVO",1251500.0,3157.5,PVG,SVO,6850.935250291804
1292,"PVG,PEK",374000.0,704.0,PVG,PEK,1099.5209790282122
1293,"PVG,HND",358000.0,1521.0,PVG,HND,1737.2121263018544
1294,"PVG,JNB",1433000.0,4084.0,PVG,JNB,11786.030832716471
1295,"PVG,HGH",298000.0,574.0,PVG,HGH,165.8719590450417
1296,"PVG,KUL",522000.0,1777.0,PVG,KUL,3796.6981316735328
1297,"PVG,MAD",1225000.0,2778.0,PVG,MAD,10269.92193457157
1298,"PVG,CPH",1138500.0,2894.0,PVG,CPH,8277.113248975826
1299,"PVG,AMS",1085000.0,3861.0,PVG,AMS,8910.452347531333
1300,"PVG,BKK",495000.0,1232.0,PVG,BKK,2897.100798646418
1301,"PVG,ADD",1317000.0,3792.0,PVG,ADD,8830.82010004372
1302,"PVG,LIM",2074000.0,6673.0,PVG,LIM,17135.789928677037
1303,"PVG,DXB",960000.0,2494.0,PVG,DXB,6448.419893880725
1304,"PVG,MUC",1130000.0,2497.0,PVG,MUC,8778.168520849753
1305,"PVG,DOH",931000.0,1945.0,PVG,DOH,6796.004931189736
1306,"PVG,MAN",1163000.0,2945.0,PVG,MAN,9185.320242961681
1307,"PVG,DEL",864000.0,2701.0,PVG,DEL,4291.475549252588
1308,"PVG,DME",1502000.0,4207.0,PVG,DME,6836.736041308068
1309,"PVG,LAX",1323000.0,3318.5,PVG,LAX,10415.2735848543
1310,"PVG,CPT",1382000.0,4514.0,PVG,CPT,12988.97615293386
1311,"PVG,CGK",645000.0,1748.0,PVG,CGK,4445.965056271466
1312,"PVG,MCO",1524000.0,2395.0,PVG,MCO,12952.970174194374
1313,"PVG,ARN",1156500.0,2847.5,PVG,ARN,7780.185475911511
1314,"PVG,NRT",579000.0,2046.0,PVG,NRT,1795.524779509462
1315,"PVG,IAH",1419000.0,3657.0,PVG,IAH,12166.600733455403
1316,"PVG,IST",1153000.0,3859.0,PVG,IST,8020.116174229456
1317,"PVG,MEX",1547000.0,3741.0,PVG,MEX,12897.146967854604
1318,"PVG,SFO",1433000.0,3455.0,PVG,SFO,9877.417018593222
1319,"PVG,LHR",1137000.0,3319.0,PVG,LHR,9241.423198066712
1320,"PVG,OSL",1197000.0,2746.0,PVG,OSL,8084.072796044543
1321,"HGH,ALG",1090000.0,3126.5,HGH,ALG,10109.931004040307
1322,"PVG,MNL",529000.0,1586.0,PVG,MNL,1851.4353236666832
1323,"PVG,ATL",1533000.0,3622.0,PVG,ATL,12304.006834914184
1324,"HGH,MEL",998000.0,4288.0,HGH,MEL,7965.556407814234
1325,"PVG,FCO",1180000.0,2131.5,PVG,FCO,9170.234296264984
1326,"PVG,CLT",1559000.0,2401.0,PVG,CLT,12262.778150532642
1327,"HGH,GRU",2035000.0,5056.0,HGH,GRU,18513.952299286746
1328,"PVG,SEA",1331000.0,2707.0,PVG,SEA,9187.825772139062
1329,"PVG,SIN",522000.0,1178.0,PVG,SIN,3805.8845379156514
1330,"HGH,YYZ",1498000.0,2068.0,HGH,YYZ,11546.900828426194
1331,"PVG,JFK",1681000.0,3977.0,PVG,JFK,11873.664606966322
1332,"PVG,ICN",436500.0,1692.0,PVG,ICN,822.4251773395415
1333,"PVG,SGN",538000.0,1819.0,PVG,SGN,2746.4703730556116
1334,"HGH,CTU",257000.0,594.0,HGH,CTU,1580.222375387982
1335,"PVG,TPE",348000.0,970.0,PVG,TPE,676.8001661591188
1336,"HGH,AEP",2045000.0,5056.5,HGH,AEP,19521.691002997308
1337,"HGH,SHA",267000.0,576.0,HGH,SHA,137.95039251235846
1338,"PVG,SAW",1035000.0,1583.0,PVG,SAW,7996.505517086662
1339,"HGH,VIE",895000.0,2218.0,HGH,VIE,8486.022826286997
1340,"HGH,CGO",277000.0,563.0,HGH,CGO,781.2901044299466
1341,"PVG,LGW",1167000.0,4345.0,PVG,LGW,9252.148029980759
1342,"HGH,CNF",1814000.0,4858.0,HGH,CNF,18053.252953997067
1343,"HGH,DUB",996000.0,1823.0,HGH,DUB,9391.389550653883
1344,"PVG,ORD",1465000.0,2959.0,PVG,ORD,11333.973239509267
1345,"HGH,SCL",1873000.0,5037.0,HGH,SCL,18898.792803745444
1346,"HGH,CDG",935500.0,2557.0,HGH,CDG,9273.204026708532
1347,"PVG,PHX",1364000.0,2298.0,PVG,PHX,10881.248097379199
1348,"HGH,SZX",273000.0,524.0,HGH,SZX,1070.5068916047026
1349,"PVG,MIA",1561000.0,2593.0,PVG,MIA,13262.55333353462
1350,"HGH,BOM",787000.0,3288.0,HGH,BOM,4926.983947805694
1351,"HGH,XIY",251000.0,515.0,HGH,XIY,1192.5089231818226
1352,"PVG,FLL",1574000.0,2112.0,PVG,FLL,13238.729781941314
1353,"HGH,MXP",977000.0,2191.0,HGH,MXP,9135.533014446153
1354,"HGH,BOG",2106000.0,9831.0,HGH,BOG,15832.258243056785
1355,"PVG,ZRH",1147000.0,3364.0,PVG,ZRH,9031.294363497589
1356,"HGH,NBO",1176000.0,2243.0,HGH,NBO,9458.32489363038
1357,"HGH,CAI",1115000.0,2330.0,HGH,CAI,8296.622453620726
1358,"HGH,SYD",1043000.0,3001.0,HGH,SYD,7831.9338505148
1359,"HGH,CMN",1374500.0,1499.0,HGH,CMN,11080.28641877257
1360,"HGH,FRA",1238000.0,2902.0,HGH,FRA,8859.740663480463
1361,"HGH,BRU",1257000.0,1288.0,HGH,BRU,9033.553560354234
1362,"HGH,ATH",989000.0,1923.0,HGH,ATH,8512.56697588078
1363,"HGH,PTY",1939000.0,5050.0,HGH,PTY,15158.951040198415
1364,"HGH,BLR",704000.0,3706.0,HGH,BLR,4767.1152276479725
1365,"HGH,CAN",273000.0,557.0,HGH,CAN,1038.3567130001136
1366,"HGH,LIS",1090000.0,2049.0,HGH,LIS,10733.567298876254
1367,"HGH,HND",451000.0,2215.0,HGH,HND,1897.0307141442668
1368,"HGH,PEK",333500.0,557.0,HGH,PEK,1149.5401368323655
1369,"HGH,SVO",1112000.0,4583.0,HGH,SVO,6846.760693326332
1370,"HGH,KUL",473500.0,1368.0,HGH,KUL,3636.6065598568307
1371,"HGH,JNB",1401500.0,4384.0,HGH,JNB,11626.69042174664
1372,"HGH,PVG",281000.0,571.0,HGH,PVG,165.8719590450417
1373,"HGH,AMS",1022000.0,2661.0,HGH,AMS,8922.029905866986
1374,"HGH,MAD",1238500.0,1568.0,HGH,MAD,10267.082563645796
1375,"HGH,CPH",960000.0,2518.0,HGH,CPH,8288.71294221556
1376,"HGH,LIM",3024500.0,9167.0,HGH,LIM,17300.700096974986
1377,"HGH,BKK",485500.0,1038.0,HGH,BKK,2731.2289725034084
1378,"HGH,ADD",1284500.0,5509.0,HGH,ADD,8706.950158546138
1379,"HGH,DOH",901000.0,2168.0,HGH,DOH,6692.579833764579
1380,"HGH,MUC",929500.0,1691.0,HGH,MUC,8772.573139984443
1381,"HGH,DXB",3128500.0,4718.5,HGH,DXB,6341.61867716524
1382,"HGH,DME",1351000.0,1785.0,HGH,DME,6830.543120990477
1383,"HGH,MAN",1224000.0,1713.0,HGH,MAN,9207.322587475177
1384,"HGH,DEL",768500.0,3081.0,HGH,DEL,4176.4004246531995
1385,"HGH,CPT",1836000.0,3878.5,HGH,CPT,12826.812358832072
1386,"HGH,LAX",1481000.0,3495.0,HGH,LAX,10580.111379611983
1387,"HGH,CGK",633000.0,1365.0,HGH,CGK,4301.112786382479
1388,"HGH,ARN",1009000.0,2426.0,HGH,ARN,7798.17872539448
1389,"HGH,MCO",1781000.0,3176.0,HGH,MCO,13096.514159512637
1390,"HGH,NRT",555000.0,2277.0,HGH,NRT,1955.6268021163924
1391,"HGH,IST",1060000.0,2133.0,HGH,IST,7978.905904290284
1392,"HGH,IAH",1822000.0,5951.0,HGH,IAH,12323.457239485791
1393,"HGH,LHR",1022000.0,1649.0,HGH,LHR,9257.250375663341
1394,"HGH,MEX",1977000.0,6105.0,HGH,MEX,13060.85146274998
1395,"HGH,SFO",1359000.0,3154.0,HGH,SFO,10042.025131103805
1396,"HGH,OSL",1015000.0,2234.0,HGH,OSL,8108.459759363395
1397,"HGH,ATL",2245000.0,3739.5,HGH,ATL,12448.298083878757
1398,"CGO,ALG",1286000.0,3523.0,CGO,ALG,9331.819712833387
1399,"HGH,CLT",2185000.0,4016.0,HGH,CLT,12401.823022479028
1400,"CGO,MEL",923000.0,3239.0,CGO,MEL,8642.314699762239
1401,"HGH,MNL",473000.0,1021.0,HGH,MNL,1749.1126788025274
1402,"HGH,FCO",927000.0,2028.0,HGH,FCO,9148.329931259224
1403,"CGO,GRU",2166500.0,7944.5,CGO,GRU,17744.523367907543
1404,"HGH,SEA",1155000.0,2620.0,HGH,SEA,9348.262739017826
1405,"HGH,SIN",489000.0,1665.0,HGH,SIN,3650.0347636069764
1406,"CGO,YYZ",1553000.0,2323.0,CGO,YYZ,11213.454581522403
1407,"HGH,JFK",1683000.0,2746.0,HGH,JFK,11999.932664610553
1408,"CGO,CTU",310000.0,642.0,CGO,CTU,1025.0271024559277
1409,"HGH,ICN",394000.0,696.0,HGH,ICN,977.6182589323839
1410,"HGH,SGN",486000.0,1945.0,HGH,SGN,2586.3175565981023
1411,"CGO,SHA",308000.0,624.0,CGO,SHA,791.2102306857719
1412,"HGH,TPE",373000.0,572.0,HGH,TPE,578.227631660663
1413,"CGO,AEP",2271000.0,2435.0,CGO,AEP,19305.9884814045
1414,"CGO,HGH",282000.0,563.0,CGO,HGH,781.2901044299466
1415,"HGH,SAW",1093000.0,2142.0,HGH,SAW,7953.762965818122
1416,"CGO,VIE",1230500.0,3085.0,CGO,VIE,7714.272000196302
1417,"CGO,DUB",1292000.0,2940.0,CGO,DUB,8667.751817269815
1418,"HGH,LGW",1120000.0,2148.5,HGH,LGW,9266.951346720254
1419,"CGO,CNF",1910000.0,4932.0,CGO,CNF,17275.06835552847
1420,"CGO,CDG",1168000.0,2780.0,CGO,CDG,8518.866825762578
1421,"HGH,ORD",1605000.0,3939.0,HGH,ORD,11476.844769947462
1422,"CGO,SCL",1890000.0,2143.0,CGO,SCL,19570.3871324998
1423,"CGO,SZX",269000.0,524.0,CGO,SZX,1321.0434008659176
1424,"HGH,PHX",1509000.0,3683.0,HGH,PHX,11044.724405085219
1425,"CGO,XIY",316000.0,609.0,CGO,XIY,466.4629454156995
1426,"CGO,BOM",776000.0,2679.0,CGO,BOM,4376.3789138589855
1427,"HGH,MIA",1799000.0,3623.5,HGH,MIA,13406.293695542021
1428,"CGO,MXP",1286500.0,2762.0,CGO,MXP,8365.596770510092
1429,"CGO,BOG",7566000.0,10485.0,CGO,BOG,15574.210463401534
1430,"HGH,FLL",1878500.0,4012.0,HGH,FLL,13382.108405878278
1431,"CGO,CAI",1110500.0,2613.5,CGO,CAI,7536.4987801916
1432,"CGO,NBO",1231000.0,2102.0,CGO,NBO,8896.786807727094
1433,"CGO,FRA",1304000.0,2181.0,CGO,FRA,8100.173072650758
1434,"HGH,ZRH",961000.0,2392.0,HGH,ZRH,9027.25959343733
1435,"CGO,CMN",1424000.0,1491.0,CGO,CMN,10308.037754483676
1436,"CGO,SYD",1118000.0,3013.0,CGO,SYD,8548.597815242832
1437,"CGO,ATH",1260000.0,2787.0,CGO,ATH,7732.403568182505
1438,"CGO,PTY",7445000.0,10543.0,CGO,PTY,14971.760173169194
1439,"CGO,BLR",716000.0,3529.0,CGO,BLR,4335.630077844354
1440,"CGO,LIS",1310000.0,3166.0,CGO,LIS,9973.479233622387
1441,"CGO,BRU",1289000.0,1450.0,CGO,BRU,8281.889904712085
1442,"CGO,HND",791000.0,3171.0,CGO,HND,2357.6124007339217
1443,"CGO,SVO",1152000.0,4660.0,CGO,SVO,6082.31131270001
1444,"CGO,KUL",541000.0,1372.5,CGO,KUL,3749.5767533753656
1445,"CGO,JNB",1188000.0,4207.0,CGO,JNB,11243.91324810268
1446,"CGO,CAN",245000.0,451.0,CGO,CAN,1238.4155836321227
1447,"CGO,MAD",1330000.0,2702.0,CGO,MAD,9501.518704407077
1448,"CGO,AMS",1259000.0,1719.5,CGO,AMS,8174.380872533751
1449,"CGO,PEK",267000.0,598.0,CGO,PEK,664.1232979421637
1450,"CGO,BKK",451000.0,1052.0,CGO,BKK,2665.1341389603126
1451,"CGO,LIM",7722000.0,10862.0,CGO,LIM,17279.261352081692
1452,"CGO,PVG",310000.0,572.0,CGO,PVG,833.0752866385624
1453,"CGO,DXB",1081000.0,2398.0,CGO,DXB,5654.053619505437
1454,"CGO,DOH",987000.0,1955.0,CGO,DOH,5994.570298646928
1455,"CGO,CPH",1240500.0,2966.0,CGO,CPH,7541.84935975214
1456,"CGO,MAN",1362000.0,1482.0,CGO,MAN,8475.256537177354
1457,"CGO,DME",1227000.0,1889.0,CGO,DME,6064.130774297552
1458,"CGO,LAX",1293000.0,2962.0,CGO,LAX,10658.917538832944
1459,"CGO,CPT",1989000.0,7645.0,CGO,CPT,12484.056121127709
1460,"CGO,ADD",1168000.0,2000.0,CGO,ADD,8076.374579997063
1461,"CGO,MUC",1214000.0,2507.0,CGO,MUC,8005.374157026456
1462,"CGO,MCO",1677000.0,7207.0,CGO,MCO,12836.58054573791
1463,"CGO,ARN",1246000.0,3388.0,CGO,ARN,7061.693008107461
1464,"CGO,DEL",882000.0,3448.0,CGO,DEL,3524.043568256942
1465,"CGO,IAH",1468000.0,1793.0,CGO,IAH,12216.824816808381
